#;device="PAC Dimplex";dataPoint="Énergie active totale importée tarif 1";culture="fr";timeZone="Europe/Berlin";version="2.0"
Horodatage;Date;Heure;Minimum;Valeur absolue :;Maximum;Unité
2022-05-13T16:30:00+02:00;13/05/2022;16:30:00;;9092838,31;;Wh
2022-05-13T16:45:00+02:00;13/05/2022;16:45:00;;9093094,3;;Wh
2022-05-13T17:00:00+02:00;13/05/2022;17:00:00;;9093350,05;;Wh
2022-05-13T17:15:00+02:00;13/05/2022;17:15:00;;9093607,06;;Wh
2022-05-13T17:30:00+02:00;13/05/2022;17:30:00;;9093863,54;;Wh
2022-05-13T17:45:00+02:00;13/05/2022;17:45:00;;9094119,23;;Wh
2022-05-13T18:00:00+02:00;13/05/2022;18:00:00;;9094373,49;;Wh
2022-05-13T18:15:00+02:00;13/05/2022;18:15:00;;9094628,98;;Wh
2022-05-13T18:30:00+02:00;13/05/2022;18:30:00;;9094884,91;;Wh
2022-05-13T18:45:00+02:00;13/05/2022;18:45:00;;9095141,45;;Wh
2022-05-13T19:00:00+02:00;13/05/2022;19:00:00;;9095397,36;;Wh
2022-05-13T19:15:00+02:00;13/05/2022;19:15:00;;9095653,67;;Wh
2022-05-13T19:30:00+02:00;13/05/2022;19:30:00;;9095909,74;;Wh
2022-05-13T19:45:00+02:00;13/05/2022;19:45:00;;9096164,76;;Wh
2022-05-13T20:00:00+02:00;13/05/2022;20:00:00;;9096419,98;;Wh
2022-05-13T20:15:00+02:00;13/05/2022;20:15:00;;9096675,49;;Wh
2022-05-13T20:30:00+02:00;13/05/2022;20:30:00;;9096930,96;;Wh
2022-05-13T20:45:00+02:00;13/05/2022;20:45:00;;9097186,51;;Wh
2022-05-13T21:00:00+02:00;13/05/2022;21:00:00;;9097442,16;;Wh
2022-05-13T21:15:00+02:00;13/05/2022;21:15:00;;9097697,69;;Wh
2022-05-13T21:30:00+02:00;13/05/2022;21:30:00;;9097953,66;;Wh
2022-05-13T21:45:00+02:00;13/05/2022;21:45:00;;9098210,03;;Wh
2022-05-13T22:00:00+02:00;13/05/2022;22:00:00;;9098466,65;;Wh
2022-05-13T22:15:00+02:00;13/05/2022;22:15:00;;9098721,03;;Wh
2022-05-13T22:30:00+02:00;13/05/2022;22:30:00;;9098975,61;;Wh
2022-05-13T22:45:00+02:00;13/05/2022;22:45:00;;9099230,07;;Wh
2022-05-13T23:00:00+02:00;13/05/2022;23:00:00;;9099484,85;;Wh
2022-05-13T23:15:00+02:00;13/05/2022;23:15:00;;9099739,24;;Wh
2022-05-13T23:30:00+02:00;13/05/2022;23:30:00;;9099993,68;;Wh
2022-05-13T23:45:00+02:00;13/05/2022;23:45:00;;9100248,66;;Wh
2022-05-14T00:00:00+02:00;14/05/2022;00:00:00;;9100504,1;;Wh
2022-05-14T00:15:00+02:00;14/05/2022;00:15:00;;9100758,39;;Wh
2022-05-14T00:30:00+02:00;14/05/2022;00:30:00;;9101013,74;;Wh
2022-05-14T00:45:00+02:00;14/05/2022;00:45:00;;9101269,16;;Wh
2022-05-14T01:00:00+02:00;14/05/2022;01:00:00;;9101525,19;;Wh
2022-05-14T01:15:00+02:00;14/05/2022;01:15:00;;9101780,44;;Wh
2022-05-14T01:30:00+02:00;14/05/2022;01:30:00;;9102036,64;;Wh
2022-05-14T01:45:00+02:00;14/05/2022;01:45:00;;9102293,54;;Wh
2022-05-14T02:00:00+02:00;14/05/2022;02:00:00;;9102550,64;;Wh
2022-05-14T02:15:00+02:00;14/05/2022;02:15:00;;9102807,26;;Wh
2022-05-14T02:30:00+02:00;14/05/2022;02:30:00;;9103064,33;;Wh
2022-05-14T02:45:00+02:00;14/05/2022;02:45:00;;9103320,66;;Wh
2022-05-14T03:00:00+02:00;14/05/2022;03:00:00;;9103577,06;;Wh
2022-05-14T03:15:00+02:00;14/05/2022;03:15:00;;9103832,82;;Wh
2022-05-14T03:30:00+02:00;14/05/2022;03:30:00;;9104089,25;;Wh
2022-05-14T03:45:00+02:00;14/05/2022;03:45:00;;9104345,42;;Wh
2022-05-14T04:00:00+02:00;14/05/2022;04:00:00;;9104601,72;;Wh
2022-05-14T04:15:00+02:00;14/05/2022;04:15:00;;9104856,94;;Wh
2022-05-14T04:30:00+02:00;14/05/2022;04:30:00;;9105112,15;;Wh
2022-05-14T04:45:00+02:00;14/05/2022;04:45:00;;9105367,33;;Wh
2022-05-14T05:00:00+02:00;14/05/2022;05:00:00;;9105622,37;;Wh
2022-05-14T05:15:00+02:00;14/05/2022;05:15:00;;9105878,13;;Wh
2022-05-14T05:30:00+02:00;14/05/2022;05:30:00;;9106133,96;;Wh
2022-05-14T05:45:00+02:00;14/05/2022;05:45:00;;9106390,05;;Wh
2022-05-14T06:00:00+02:00;14/05/2022;06:00:00;;9106646,31;;Wh
2022-05-14T06:15:00+02:00;14/05/2022;06:15:00;;9106902,42;;Wh
2022-05-14T06:30:00+02:00;14/05/2022;06:30:00;;9107158,2;;Wh
2022-05-14T06:45:00+02:00;14/05/2022;06:45:00;;9107413,01;;Wh
2022-05-14T07:00:00+02:00;14/05/2022;07:00:00;;9107667,2;;Wh
2022-05-14T07:15:00+02:00;14/05/2022;07:15:00;;9107921,71;;Wh
2022-05-14T07:30:00+02:00;14/05/2022;07:30:00;;9108176,19;;Wh
2022-05-14T07:45:00+02:00;14/05/2022;07:45:00;;9108430,97;;Wh
2022-05-14T08:00:00+02:00;14/05/2022;08:00:00;;9108686,28;;Wh
2022-05-14T08:15:00+02:00;14/05/2022;08:15:00;;9108942,85;;Wh
2022-05-14T08:30:00+02:00;14/05/2022;08:30:00;;9109199,75;;Wh
2022-05-14T08:45:00+02:00;14/05/2022;08:45:00;;9109457,44;;Wh
2022-05-14T09:00:00+02:00;14/05/2022;09:00:00;;9109715,52;;Wh
2022-05-14T09:15:00+02:00;14/05/2022;09:15:00;;9109973,34;;Wh
2022-05-14T09:30:00+02:00;14/05/2022;09:30:00;;9110231,79;;Wh
2022-05-14T09:45:00+02:00;14/05/2022;09:45:00;;9110489,62;;Wh
2022-05-14T10:00:00+02:00;14/05/2022;10:00:00;;9110747,4;;Wh
2022-05-14T10:15:00+02:00;14/05/2022;10:15:00;;9111004,47;;Wh
2022-05-14T10:30:00+02:00;14/05/2022;10:30:00;;9111261,93;;Wh
2022-05-14T10:45:00+02:00;14/05/2022;10:45:00;;9111519,85;;Wh
2022-05-14T11:00:00+02:00;14/05/2022;11:00:00;;9111777,05;;Wh
2022-05-14T11:15:00+02:00;14/05/2022;11:15:00;;9112034,36;;Wh
2022-05-14T11:30:00+02:00;14/05/2022;11:30:00;;9112292,44;;Wh
2022-05-14T11:45:00+02:00;14/05/2022;11:45:00;;9112550,43;;Wh
2022-05-14T12:00:00+02:00;14/05/2022;12:00:00;;9112808,83;;Wh
2022-05-14T12:15:00+02:00;14/05/2022;12:15:00;;9113066,6;;Wh
2022-05-14T12:30:00+02:00;14/05/2022;12:30:00;;9113324,83;;Wh
2022-05-14T12:45:00+02:00;14/05/2022;12:45:00;;9113582,91;;Wh
2022-05-14T13:00:00+02:00;14/05/2022;13:00:00;;9113841,29;;Wh
2022-05-14T13:15:00+02:00;14/05/2022;13:15:00;;9114099,59;;Wh
2022-05-14T13:30:00+02:00;14/05/2022;13:30:00;;9114358,3;;Wh
2022-05-14T13:45:00+02:00;14/05/2022;13:45:00;;9114616,77;;Wh
2022-05-14T14:00:00+02:00;14/05/2022;14:00:00;;9114875,42;;Wh
2022-05-14T14:15:00+02:00;14/05/2022;14:15:00;;9115133,98;;Wh
2022-05-14T14:30:00+02:00;14/05/2022;14:30:00;;9115392,68;;Wh
2022-05-14T14:45:00+02:00;14/05/2022;14:45:00;;9115651,37;;Wh
2022-05-14T15:00:00+02:00;14/05/2022;15:00:00;;9115910,72;;Wh
2022-05-14T15:15:00+02:00;14/05/2022;15:15:00;;9116169,84;;Wh
2022-05-14T15:30:00+02:00;14/05/2022;15:30:00;;9116429,06;;Wh
2022-05-14T15:45:00+02:00;14/05/2022;15:45:00;;9116687,91;;Wh
2022-05-14T16:00:00+02:00;14/05/2022;16:00:00;;9116947,03;;Wh
2022-05-14T16:15:00+02:00;14/05/2022;16:15:00;;9117205,98;;Wh
2022-05-14T16:30:00+02:00;14/05/2022;16:30:00;;9117465,02;;Wh
2022-05-14T16:45:00+02:00;14/05/2022;16:45:00;;9117723,23;;Wh
2022-05-14T17:00:00+02:00;14/05/2022;17:00:00;;9117981,77;;Wh
2022-05-14T17:15:00+02:00;14/05/2022;17:15:00;;9118238,25;;Wh
2022-05-14T17:30:00+02:00;14/05/2022;17:30:00;;9118493,57;;Wh
2022-05-14T17:45:00+02:00;14/05/2022;17:45:00;;9118749,2;;Wh
2022-05-14T18:00:00+02:00;14/05/2022;18:00:00;;9119004,46;;Wh
2022-05-14T18:15:00+02:00;14/05/2022;18:15:00;;9119260,37;;Wh
2022-05-14T18:30:00+02:00;14/05/2022;18:30:00;;9119516,02;;Wh
2022-05-14T18:45:00+02:00;14/05/2022;18:45:00;;9119771,21;;Wh
2022-05-14T19:00:00+02:00;14/05/2022;19:00:00;;9120026,39;;Wh
2022-05-14T19:15:00+02:00;14/05/2022;19:15:00;;9120284,01;;Wh
2022-05-14T19:30:00+02:00;14/05/2022;19:30:00;;9120541,4;;Wh
2022-05-14T19:45:00+02:00;14/05/2022;19:45:00;;9120798,22;;Wh
2022-05-14T20:00:00+02:00;14/05/2022;20:00:00;;9121054,79;;Wh
2022-05-14T20:15:00+02:00;14/05/2022;20:15:00;;9121310,96;;Wh
2022-05-14T20:30:00+02:00;14/05/2022;20:30:00;;9121567,32;;Wh
2022-05-14T20:45:00+02:00;14/05/2022;20:45:00;;9121823,8;;Wh
2022-05-14T21:00:00+02:00;14/05/2022;21:00:00;;9122080,45;;Wh
2022-05-14T21:15:00+02:00;14/05/2022;21:15:00;;9122336,81;;Wh
2022-05-14T21:30:00+02:00;14/05/2022;21:30:00;;9122593,35;;Wh
2022-05-14T21:45:00+02:00;14/05/2022;21:45:00;;9122850,12;;Wh
2022-05-14T22:00:00+02:00;14/05/2022;22:00:00;;9123107,2;;Wh
2022-05-14T22:15:00+02:00;14/05/2022;22:15:00;;9123363,78;;Wh
2022-05-14T22:30:00+02:00;14/05/2022;22:30:00;;9123621;;Wh
2022-05-14T22:45:00+02:00;14/05/2022;22:45:00;;9123878,46;;Wh
2022-05-14T23:00:00+02:00;14/05/2022;23:00:00;;9124136,05;;Wh
2022-05-14T23:15:00+02:00;14/05/2022;23:15:00;;9124391,35;;Wh
2022-05-14T23:30:00+02:00;14/05/2022;23:30:00;;9124646,6;;Wh
2022-05-14T23:45:00+02:00;14/05/2022;23:45:00;;9124901,75;;Wh
2022-05-15T00:00:00+02:00;15/05/2022;00:00:00;;9125157,19;;Wh
2022-05-15T00:15:00+02:00;15/05/2022;00:15:00;;9125413,72;;Wh
2022-05-15T00:30:00+02:00;15/05/2022;00:30:00;;9125671,33;;Wh
2022-05-15T00:45:00+02:00;15/05/2022;00:45:00;;9125929,14;;Wh
2022-05-15T01:00:00+02:00;15/05/2022;01:00:00;;9126185,38;;Wh
2022-05-15T01:15:00+02:00;15/05/2022;01:15:00;;9126440,6;;Wh
2022-05-15T01:30:00+02:00;15/05/2022;01:30:00;;9126696,79;;Wh
2022-05-15T01:45:00+02:00;15/05/2022;01:45:00;;9126952,41;;Wh
2022-05-15T02:00:00+02:00;15/05/2022;02:00:00;;9127208,13;;Wh
2022-05-15T02:15:00+02:00;15/05/2022;02:15:00;;9127463,33;;Wh
2022-05-15T02:30:00+02:00;15/05/2022;02:30:00;;9127719,39;;Wh
2022-05-15T02:45:00+02:00;15/05/2022;02:45:00;;9127975,76;;Wh
2022-05-15T03:00:00+02:00;15/05/2022;03:00:00;;9128232,3;;Wh
2022-05-15T03:15:00+02:00;15/05/2022;03:15:00;;9128488,21;;Wh
2022-05-15T03:30:00+02:00;15/05/2022;03:30:00;;9128744,28;;Wh
2022-05-15T03:45:00+02:00;15/05/2022;03:45:00;;9128999,84;;Wh
2022-05-15T04:00:00+02:00;15/05/2022;04:00:00;;9129254,79;;Wh
2022-05-15T04:15:00+02:00;15/05/2022;04:15:00;;9129510,06;;Wh
2022-05-15T04:30:00+02:00;15/05/2022;04:30:00;;9129765,61;;Wh
2022-05-15T04:45:00+02:00;15/05/2022;04:45:00;;9130021,58;;Wh
2022-05-15T05:00:00+02:00;15/05/2022;05:00:00;;9130277,66;;Wh
2022-05-15T05:15:00+02:00;15/05/2022;05:15:00;;9130533,44;;Wh
2022-05-15T05:30:00+02:00;15/05/2022;05:30:00;;9130789,51;;Wh
2022-05-15T05:45:00+02:00;15/05/2022;05:45:00;;9131045,47;;Wh
2022-05-15T06:00:00+02:00;15/05/2022;06:00:00;;9131301,69;;Wh
2022-05-15T06:15:00+02:00;15/05/2022;06:15:00;;9131557,65;;Wh
2022-05-15T06:30:00+02:00;15/05/2022;06:30:00;;9131813,61;;Wh
2022-05-15T06:45:00+02:00;15/05/2022;06:45:00;;9132069,97;;Wh
2022-05-15T07:00:00+02:00;15/05/2022;07:00:00;;9132326,7;;Wh
2022-05-15T07:15:00+02:00;15/05/2022;07:15:00;;9132583,3;;Wh
2022-05-15T07:30:00+02:00;15/05/2022;07:30:00;;9132839,99;;Wh
2022-05-15T07:45:00+02:00;15/05/2022;07:45:00;;9133097,06;;Wh
2022-05-15T08:00:00+02:00;15/05/2022;08:00:00;;9133354,09;;Wh
2022-05-15T08:15:00+02:00;15/05/2022;08:15:00;;9133610,67;;Wh
2022-05-15T08:30:00+02:00;15/05/2022;08:30:00;;9133867,2;;Wh
2022-05-15T08:45:00+02:00;15/05/2022;08:45:00;;9134123,9;;Wh
2022-05-15T09:00:00+02:00;15/05/2022;09:00:00;;9134380,31;;Wh
2022-05-15T09:15:00+02:00;15/05/2022;09:15:00;;9134635,84;;Wh
2022-05-15T09:30:00+02:00;15/05/2022;09:30:00;;9134891,79;;Wh
2022-05-15T09:45:00+02:00;15/05/2022;09:45:00;;9135147,82;;Wh
2022-05-15T10:00:00+02:00;15/05/2022;10:00:00;;9135404,01;;Wh
2022-05-15T10:15:00+02:00;15/05/2022;10:15:00;;9135659,7;;Wh
2022-05-15T10:30:00+02:00;15/05/2022;10:30:00;;9135915,39;;Wh
2022-05-15T10:45:00+02:00;15/05/2022;10:45:00;;9136171,49;;Wh
2022-05-15T11:00:00+02:00;15/05/2022;11:00:00;;9136427,67;;Wh
2022-05-15T11:15:00+02:00;15/05/2022;11:15:00;;9136683,56;;Wh
2022-05-15T11:30:00+02:00;15/05/2022;11:30:00;;9136939,79;;Wh
2022-05-15T11:45:00+02:00;15/05/2022;11:45:00;;9137195,99;;Wh
2022-05-15T12:00:00+02:00;15/05/2022;12:00:00;;9137452,49;;Wh
2022-05-15T12:15:00+02:00;15/05/2022;12:15:00;;9137708,66;;Wh
2022-05-15T12:30:00+02:00;15/05/2022;12:30:00;;9137965,35;;Wh
2022-05-15T12:45:00+02:00;15/05/2022;12:45:00;;9138224,73;;Wh
2022-05-15T13:00:00+02:00;15/05/2022;13:00:00;;9138484,52;;Wh
2022-05-15T13:15:00+02:00;15/05/2022;13:15:00;;9138744,26;;Wh
2022-05-15T13:30:00+02:00;15/05/2022;13:30:00;;9139004,32;;Wh
2022-05-15T13:45:00+02:00;15/05/2022;13:45:00;;9139264,35;;Wh
2022-05-15T14:00:00+02:00;15/05/2022;14:00:00;;9139523,46;;Wh
2022-05-15T14:15:00+02:00;15/05/2022;14:15:00;;9139783,42;;Wh
2022-05-15T14:30:00+02:00;15/05/2022;14:30:00;;9140044,15;;Wh
2022-05-15T14:45:00+02:00;15/05/2022;14:45:00;;9140304,94;;Wh
2022-05-15T15:00:00+02:00;15/05/2022;15:00:00;;9140564,78;;Wh
2022-05-15T15:15:00+02:00;15/05/2022;15:15:00;;9140824,39;;Wh
2022-05-15T15:30:00+02:00;15/05/2022;15:30:00;;9141081,96;;Wh
2022-05-15T15:45:00+02:00;15/05/2022;15:45:00;;9141339,06;;Wh
2022-05-15T16:00:00+02:00;15/05/2022;16:00:00;;9141596,84;;Wh
2022-05-15T16:15:00+02:00;15/05/2022;16:15:00;;9141855,63;;Wh
2022-05-15T16:30:00+02:00;15/05/2022;16:30:00;;9142113,68;;Wh
2022-05-15T16:45:00+02:00;15/05/2022;16:45:00;;9142370,94;;Wh
2022-05-15T17:00:00+02:00;15/05/2022;17:00:00;;9142627,59;;Wh
2022-05-15T17:15:00+02:00;15/05/2022;17:15:00;;9142884,55;;Wh
2022-05-15T17:30:00+02:00;15/05/2022;17:30:00;;9143141,91;;Wh
2022-05-15T17:45:00+02:00;15/05/2022;17:45:00;;9143397,56;;Wh
2022-05-15T18:00:00+02:00;15/05/2022;18:00:00;;9143652,93;;Wh
2022-05-15T18:15:00+02:00;15/05/2022;18:15:00;;9143908,42;;Wh
2022-05-15T18:30:00+02:00;15/05/2022;18:30:00;;9144163,04;;Wh
2022-05-15T18:45:00+02:00;15/05/2022;18:45:00;;9144417,1;;Wh
2022-05-15T19:00:00+02:00;15/05/2022;19:00:00;;9144671,83;;Wh
2022-05-15T19:15:00+02:00;15/05/2022;19:15:00;;9144926,36;;Wh
2022-05-15T19:30:00+02:00;15/05/2022;19:30:00;;9145180,28;;Wh
2022-05-15T19:45:00+02:00;15/05/2022;19:45:00;;9145434,06;;Wh
2022-05-15T20:00:00+02:00;15/05/2022;20:00:00;;9145687,87;;Wh
2022-05-15T20:15:00+02:00;15/05/2022;20:15:00;;9145943,74;;Wh
2022-05-15T20:30:00+02:00;15/05/2022;20:30:00;;9146200,05;;Wh
2022-05-15T20:45:00+02:00;15/05/2022;20:45:00;;9146456,67;;Wh
2022-05-15T21:00:00+02:00;15/05/2022;21:00:00;;9146714,09;;Wh
2022-05-15T21:15:00+02:00;15/05/2022;21:15:00;;9146970,45;;Wh
2022-05-15T21:30:00+02:00;15/05/2022;21:30:00;;9147225,79;;Wh
2022-05-15T21:45:00+02:00;15/05/2022;21:45:00;;9147481,63;;Wh
2022-05-15T22:00:00+02:00;15/05/2022;22:00:00;;9147737,62;;Wh
2022-05-15T22:15:00+02:00;15/05/2022;22:15:00;;9147992,75;;Wh
2022-05-15T22:30:00+02:00;15/05/2022;22:30:00;;9148247,5;;Wh
2022-05-15T22:45:00+02:00;15/05/2022;22:45:00;;9148502,53;;Wh
2022-05-15T23:00:00+02:00;15/05/2022;23:00:00;;9148757,03;;Wh
2022-05-15T23:15:00+02:00;15/05/2022;23:15:00;;9149011,74;;Wh
2022-05-15T23:30:00+02:00;15/05/2022;23:30:00;;9149269,35;;Wh
2022-05-15T23:45:00+02:00;15/05/2022;23:45:00;;9149527,04;;Wh
2022-05-16T00:00:00+02:00;16/05/2022;00:00:00;;9149785,37;;Wh
2022-05-16T00:15:00+02:00;16/05/2022;00:15:00;;9150041,01;;Wh
2022-05-16T00:30:00+02:00;16/05/2022;00:30:00;;9150296,49;;Wh
2022-05-16T00:45:00+02:00;16/05/2022;00:45:00;;9150552,93;;Wh
2022-05-16T01:00:00+02:00;16/05/2022;01:00:00;;9150809,99;;Wh
2022-05-16T01:15:00+02:00;16/05/2022;01:15:00;;9151067,09;;Wh
2022-05-16T01:30:00+02:00;16/05/2022;01:30:00;;9151324,77;;Wh
2022-05-16T01:45:00+02:00;16/05/2022;01:45:00;;9151582,22;;Wh
2022-05-16T02:00:00+02:00;16/05/2022;02:00:00;;9151839,64;;Wh
2022-05-16T02:15:00+02:00;16/05/2022;02:15:00;;9152096,49;;Wh
2022-05-16T02:30:00+02:00;16/05/2022;02:30:00;;9152353,42;;Wh
2022-05-16T02:45:00+02:00;16/05/2022;02:45:00;;9152610,27;;Wh
2022-05-16T03:00:00+02:00;16/05/2022;03:00:00;;9152867,23;;Wh
2022-05-16T03:15:00+02:00;16/05/2022;03:15:00;;9153124;;Wh
2022-05-16T03:30:00+02:00;16/05/2022;03:30:00;;9153380,92;;Wh
2022-05-16T03:45:00+02:00;16/05/2022;03:45:00;;9153637,92;;Wh
2022-05-16T04:00:00+02:00;16/05/2022;04:00:00;;9153895,03;;Wh
2022-05-16T04:15:00+02:00;16/05/2022;04:15:00;;9154151,98;;Wh
2022-05-16T04:30:00+02:00;16/05/2022;04:30:00;;9154408,39;;Wh
2022-05-16T04:45:00+02:00;16/05/2022;04:45:00;;9154664,59;;Wh
2022-05-16T05:00:00+02:00;16/05/2022;05:00:00;;9154920,47;;Wh
2022-05-16T05:15:00+02:00;16/05/2022;05:15:00;;9155175,32;;Wh
2022-05-16T05:30:00+02:00;16/05/2022;05:30:00;;9155430,28;;Wh
2022-05-16T05:45:00+02:00;16/05/2022;05:45:00;;9155684,76;;Wh
2022-05-16T06:00:00+02:00;16/05/2022;06:00:00;;9155939,05;;Wh
2022-05-16T06:15:00+02:00;16/05/2022;06:15:00;;9156194,36;;Wh
2022-05-16T06:30:00+02:00;16/05/2022;06:30:00;;9156449,85;;Wh
2022-05-16T06:45:00+02:00;16/05/2022;06:45:00;;9156704,81;;Wh
2022-05-16T07:00:00+02:00;16/05/2022;07:00:00;;9156959,53;;Wh
2022-05-16T07:15:00+02:00;16/05/2022;07:15:00;;9157216,37;;Wh
2022-05-16T07:30:00+02:00;16/05/2022;07:30:00;;9157472,52;;Wh
2022-05-16T07:45:00+02:00;16/05/2022;07:45:00;;9157728,85;;Wh
2022-05-16T08:00:00+02:00;16/05/2022;08:00:00;;9157984,97;;Wh
2022-05-16T08:15:00+02:00;16/05/2022;08:15:00;;9158241,53;;Wh
2022-05-16T08:30:00+02:00;16/05/2022;08:30:00;;9158498,12;;Wh
2022-05-16T08:45:00+02:00;16/05/2022;08:45:00;;9158755,24;;Wh
2022-05-16T09:00:00+02:00;16/05/2022;09:00:00;;9159012,46;;Wh
2022-05-16T09:15:00+02:00;16/05/2022;09:15:00;;9159269,67;;Wh
2022-05-16T09:30:00+02:00;16/05/2022;09:30:00;;9159526,57;;Wh
2022-05-16T09:45:00+02:00;16/05/2022;09:45:00;;9159782,38;;Wh
2022-05-16T10:00:00+02:00;16/05/2022;10:00:00;;9160037,89;;Wh
2022-05-16T10:15:00+02:00;16/05/2022;10:15:00;;9160292,88;;Wh
2022-05-16T10:30:00+02:00;16/05/2022;10:30:00;;9160547,91;;Wh
2022-05-16T10:45:00+02:00;16/05/2022;10:45:00;;9160803,59;;Wh
2022-05-16T11:00:00+02:00;16/05/2022;11:00:00;;9161059,65;;Wh
2022-05-16T11:15:00+02:00;16/05/2022;11:15:00;;9161314,99;;Wh
2022-05-16T11:30:00+02:00;16/05/2022;11:30:00;;9161570,72;;Wh
2022-05-16T11:45:00+02:00;16/05/2022;11:45:00;;9161826,45;;Wh
2022-05-16T12:00:00+02:00;16/05/2022;12:00:00;;9162081,38;;Wh
2022-05-16T12:15:00+02:00;16/05/2022;12:15:00;;9162336,86;;Wh
2022-05-16T12:30:00+02:00;16/05/2022;12:30:00;;9162592,4;;Wh
2022-05-16T12:45:00+02:00;16/05/2022;12:45:00;;9162846,99;;Wh
2022-05-16T13:00:00+02:00;16/05/2022;13:00:00;;9163101,52;;Wh
2022-05-16T13:15:00+02:00;16/05/2022;13:15:00;;9163355,78;;Wh
2022-05-16T13:30:00+02:00;16/05/2022;13:30:00;;9163610,71;;Wh
2022-05-16T13:45:00+02:00;16/05/2022;13:45:00;;9163865,71;;Wh
2022-05-16T14:00:00+02:00;16/05/2022;14:00:00;;9164121,66;;Wh
2022-05-16T14:15:00+02:00;16/05/2022;14:15:00;;9164377,73;;Wh
2022-05-16T14:30:00+02:00;16/05/2022;14:30:00;;9164634,22;;Wh
2022-05-16T14:45:00+02:00;16/05/2022;14:45:00;;9164891,74;;Wh
2022-05-16T15:00:00+02:00;16/05/2022;15:00:00;;9165149,24;;Wh
2022-05-16T15:15:00+02:00;16/05/2022;15:15:00;;9165407,37;;Wh
2022-05-16T15:30:00+02:00;16/05/2022;15:30:00;;9165664,91;;Wh
2022-05-16T15:45:00+02:00;16/05/2022;15:45:00;;9165922,1;;Wh
2022-05-16T16:00:00+02:00;16/05/2022;16:00:00;;9166178,56;;Wh
2022-05-16T16:15:00+02:00;16/05/2022;16:15:00;;9166434,84;;Wh
2022-05-16T16:30:00+02:00;16/05/2022;16:30:00;;9166690,54;;Wh
2022-05-16T16:45:00+02:00;16/05/2022;16:45:00;;9166946,99;;Wh
2022-05-16T17:00:00+02:00;16/05/2022;17:00:00;;9167202,43;;Wh
2022-05-16T17:15:00+02:00;16/05/2022;17:15:00;;9167457,16;;Wh
2022-05-16T17:30:00+02:00;16/05/2022;17:30:00;;9167714,39;;Wh
2022-05-16T17:45:00+02:00;16/05/2022;17:45:00;;9167971,9;;Wh
2022-05-16T18:00:00+02:00;16/05/2022;18:00:00;;9168228,01;;Wh
2022-05-16T18:15:00+02:00;16/05/2022;18:15:00;;9168483,87;;Wh
2022-05-16T18:30:00+02:00;16/05/2022;18:30:00;;9168737,94;;Wh
2022-05-16T18:45:00+02:00;16/05/2022;18:45:00;;9168991,77;;Wh
2022-05-16T19:00:00+02:00;16/05/2022;19:00:00;;9169246,08;;Wh
2022-05-16T19:15:00+02:00;16/05/2022;19:15:00;;9169501;;Wh
2022-05-16T19:30:00+02:00;16/05/2022;19:30:00;;9169755,35;;Wh
2022-05-16T19:45:00+02:00;16/05/2022;19:45:00;;9170009,52;;Wh
2022-05-16T20:00:00+02:00;16/05/2022;20:00:00;;9170263,86;;Wh
2022-05-16T20:15:00+02:00;16/05/2022;20:15:00;;9170518,1;;Wh
2022-05-16T20:30:00+02:00;16/05/2022;20:30:00;;9170772,54;;Wh
2022-05-16T20:45:00+02:00;16/05/2022;20:45:00;;9171027,28;;Wh
2022-05-16T21:00:00+02:00;16/05/2022;21:00:00;;9171282,48;;Wh
2022-05-16T21:15:00+02:00;16/05/2022;21:15:00;;9171537,56;;Wh
2022-05-16T21:30:00+02:00;16/05/2022;21:30:00;;9171792,47;;Wh
2022-05-16T21:45:00+02:00;16/05/2022;21:45:00;;9172047,34;;Wh
2022-05-16T22:00:00+02:00;16/05/2022;22:00:00;;9172301,92;;Wh
2022-05-16T22:15:00+02:00;16/05/2022;22:15:00;;9172556,01;;Wh
2022-05-16T22:30:00+02:00;16/05/2022;22:30:00;;9172810,23;;Wh
2022-05-16T22:45:00+02:00;16/05/2022;22:45:00;;9173066,99;;Wh
2022-05-16T23:00:00+02:00;16/05/2022;23:00:00;;9173324,07;;Wh
2022-05-16T23:15:00+02:00;16/05/2022;23:15:00;;9173580,98;;Wh
2022-05-16T23:30:00+02:00;16/05/2022;23:30:00;;9173838,49;;Wh
2022-05-16T23:45:00+02:00;16/05/2022;23:45:00;;9174096,19;;Wh
2022-05-17T00:00:00+02:00;17/05/2022;00:00:00;;9174354,01;;Wh
2022-05-17T00:15:00+02:00;17/05/2022;00:15:00;;9174609,52;;Wh
2022-05-17T00:30:00+02:00;17/05/2022;00:30:00;;9174865,37;;Wh
2022-05-17T00:45:00+02:00;17/05/2022;00:45:00;;9175120,91;;Wh
2022-05-17T01:00:00+02:00;17/05/2022;01:00:00;;9175376,49;;Wh
2022-05-17T01:15:00+02:00;17/05/2022;01:15:00;;9175632,01;;Wh
2022-05-17T01:30:00+02:00;17/05/2022;01:30:00;;9175888,06;;Wh
2022-05-17T01:45:00+02:00;17/05/2022;01:45:00;;9176143,91;;Wh
2022-05-17T02:00:00+02:00;17/05/2022;02:00:00;;9176398,89;;Wh
2022-05-17T02:15:00+02:00;17/05/2022;02:15:00;;9176654,52;;Wh
2022-05-17T02:30:00+02:00;17/05/2022;02:30:00;;9176909,99;;Wh
2022-05-17T02:45:00+02:00;17/05/2022;02:45:00;;9177165,13;;Wh
2022-05-17T03:00:00+02:00;17/05/2022;03:00:00;;9177420,07;;Wh
